	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
664619	-1.96136861430936	0.407481611150894	0.256729464885071	-0.150752146265823	0	0	0	0.902253044685254	0.950933600939367	0.973254097868929	0	0	0	664619	4921533I20Rik	chr18
13507	2.02608540766312	8.01757025429774	4.48727438612579	-3.53029586817195	8.9647011383583	6.11167541996647	-3.19913574771557	8.21806569470124e-06	0.000123941121433601	0.00615244455657334	1	1	0	13507	Dsc3	chr18
13506	5.21675562300374	-0.347631180485382	-1.85829264999945	-1.51066146951407	0	-4.35826245109738	-2.71775387641914	0.994078511931426	0.00109017034373677	0.0126570416536102	0	-1	0	13506	Dsc2	chr18
13505	-1.95857720993693	6.30315662907551	3.34136240085467	-2.96179422822084	10.4445500492369	5.26427189268505	-3.70527309631591	2.38048681894833e-06	0.000333728389630837	0.00280504673044201	1	1	0	13505	Dsc1	chr18
211924	-3.16484472401288	-0.0906448909534214	-2.47999697922715	-2.38935208827373	0	-2.98473000716056	-2.8642264486106	0.972962113350623	0.00836380685433222	0.0100936373312326	0	-1	0	211924	Dsg1c	chr18
13510	-2.44681434499754	1.95045422832142	-2.75278791724222	-4.70324214556364	0.982218395321336	-2.01763445972243	-4.42475021307275	0.184310834548252	0.0395650417990295	0.00104979543472153	0	0	-1	13510	Dsg1a	chr18
13512	0.891316201446174	6.18984498507548	3.70418254264718	-2.4856624424283	5.32697991685407	3.40857369197775	-1.47249572495552	0.000336112892436393	0.00447852112950486	0.092798828813046	1	1	0	13512	Dsg3	chr18
13511	8.15101113799597	-1.42899495713958	-0.978319589885872	0.45067536725371	-3.79082889449807	0	0	0.00244837853459184	0.573776256417706	0.999641100726269	-1	0	0	13511	Dsg2	chr18
56386	3.81127491103574	2.35058422241577	3.81896815535246	1.46838393293669	4.7047705190884	8.91262358932945	1.46903036547106	0.000681440521956221	7.63306154632769e-06	0.0892393314869809	1	1	0	56386	B4galt6	chr18
75964	6.3807615555049	-1.24809499449908	-0.553992643407157	0.694102351091921	-1.91999267849459	0	0	0.0447786290413913	0.995940489662103	0.98311678879282	0	0	0	75964	Trappc8	chr18
67664	4.31913450914774	-5.60755983951733	-3.28230554317389	2.32525429634344	-14.7574882120511	-7.18386787941566	5.42857473865495	1.48255774393306e-07	3.80346470050486e-05	0.00026933336003356	-1	-1	1	67664	Rnf125	chr18
56515	5.43423331505152	-0.9809792872648	-0.265936886153177	0.715042401111623	0	0	0	0.54395056710913	0.998939058146854	0.946374849381525	0	0	0	56515	Rnf138	chr18
381126	3.76156167219452	-2.03098316866779	-0.588741761813362	1.44224140685443	-4.90219889638776	0	2.22606987732449	0.000524598369670351	0.951489762636208	0.0276272766516602	-1	0	0	381126	Garem1	chr18
211961	-0.238857949242931	5.55970813180509	6.60249550065762	1.04278736885253	9.66120024323212	11.3652634202083	0.0772167840021918	4.27602874629692e-06	1.23490771271324e-06	0.472989091010312	1	1	0	211961	Asxl3	chr18
13527	3.37838420529595	0.283083459315534	1.36520654143605	1.08212308212052	0	1.87833367608839	0.428441047373835	0.997888530386757	0.0477902929601076	0.339581607970584	0	0	0	13527	Dtna	chr18
100502834	-3.52643160532675	-0.771333035614251	-3.13753941795792	-2.36620638234367	0	-2.88011423679361	-1.96310588843358	0.637105554739473	0.0100248762475227	0.0424246007196986	0	-1	0	100502834	Gm15972	chr18
212307	5.6382023491967	1.06041180689176	-0.881963337059712	-1.94237514395147	0.292382859985893	0	-4.85760977286207	0.388564282322149	0.71715354433979	0.000556051221122697	0	0	-1	212307	Mapre2	chr18
69256	5.2214896272872	-0.511456735531725	-0.0569446018768112	0.454512133654914	0	0	0	0.963640871193448	0.999044662702116	0.979435189581122	0	0	0	69256	Zfp397	chr18
328918	1.40409627141701	-0.07891510999091	0.498316148563437	0.577231258554347	0	0	0	0.999450948741432	0.980217409629392	0.965579574162635	0	0	0	328918	Zscan30	chr18
22694	4.09422686271092	-0.443592962596411	-0.223463822948616	0.220129139647795	0	0	0	0.988188194617303	0.997933209962227	0.998370560686795	0	0	0	22694	Zfp35	chr18
59057	5.73909323072085	-0.172542892929003	0.0991990937585792	0.271741986687582	0	0	0	0.998849482482424	0.999444586450542	0.998107282347128	0	0	0	59057	Zfp24	chr18
225280	4.50860455783491	-1.23081018088746	-1.28588371334886	-0.0550735324613951	-1.51299018862426	-1.89287780882993	0	0.0835711927056031	0.0467172974912391	0.999967313544494	0	0	0	225280	Ino80c	chr18
14423	6.3436121823079	-0.310646377735379	-0.411485684651623	-0.100839306916244	0	0	0	0.999717531219036	0.999213536539291	0.99997877142253	0	0	0	14423	Galnt1	chr18
68046	2.55517280650824	-0.449379486093621	-0.47541649304039	-0.026037006946769	0	0	0	0.995419421524762	0.994688378534642	0.999970114479206	0	0	0	68046	2700062C07Rik	chr18
225283	3.90998013062516	0.628405256886993	0.56247979226092	-0.0659254646260736	0	0	0	0.983318982200473	0.992642472955922	0.999952740254467	0	0	0	225283	Rprd1a	chr18
106957	5.82589812628503	0.969989015006147	0.901172427517746	-0.0688165874884019	0	0	0	0.590114772363543	0.771534129999925	0.999985667541306	0	0	0	106957	Slc39a6	chr18
58523	5.77658542640254	0.281548958803998	0.0110694552869752	-0.270479503517023	0	0	0	0.99979069559189	0.999996895246828	0.999877449211885	0	0	0	58523	Elp2	chr18
68591	3.25493369338733	-1.68922784855839	-0.708061773078953	0.981166075479438	-4.17916193454462	0	0	0.00140021878071376	0.93867345964765	0.547155552021308	-1	0	0	68591	Mocos	chr18
225288	5.09640831250688	3.36196575305246	4.47394358403032	1.11197783097785	7.8454282488761	10.9277334724568	0.362221898439259	1.98661403166387e-05	1.58856617684368e-06	0.363142320122489	1	1	0	225288	Fhod3	chr18
66648	2.7554221876546	2.20667606904412	2.40326177437801	0.196585705333887	6.50891153242142	7.66676896428823	0	7.68969468033426e-05	2.3404367563835e-05	0.998558944701181	1	1	0	66648	Tpgs2	chr18
225289	4.00397814582847	0.51485435497105	0.747312600424539	0.232458245453489	0	0	0	0.993612230833452	0.93216452641307	0.999577516623523	0	0	0	225289	AW554918	chr18
108013	3.09025142511499	-0.501697002589443	-2.10963043366541	-1.60793343107597	0	-6.74006688533085	-3.83648277865119	0.988686621502446	5.99150058671632e-05	0.00229020572925741	0	-1	0	108013	Celf4	chr18
225326	4.48284042103392	-0.711917764621075	-0.979529749746664	-0.267611985125589	0	0	0	0.892150133194743	0.537453845269903	0.997199153210929	0	0	0	225326	Pik3c3	chr18
67453	4.88564132747483	-0.347196773935247	-0.532952358956929	-0.185755585021682	0	0	0	0.999645664789817	0.997502581614765	0.999952267096882	0	0	0	67453	Slc25a46	chr18
269003	5.82097765040188	0.270198152695509	0.383448886124649	0.11325073342914	0	0	0	0.999866371325615	0.999586599799861	0.999982121901788	0	0	0	269003	Sap130	chr18
225339	7.03210440237323	-0.419051702256784	0.103366664425967	0.522418366682751	0	0	0	0.998353246080155	0.999922659080785	0.99675609299799	0	0	0	225339	Ammecr1l	chr18
69241	4.7628574049114	0.679373425127547	0.631206470037419	-0.048166955090128	0	0	0	0.947654079515955	0.967535584419479	0.99989305480372	0	0	0	69241	Polr2d	chr18
74320	6.53674942092966	-0.0760198271409829	0.162789790108249	0.238809617249232	0	0	0	0.999972772004981	0.999925379235478	0.999905433428793	0	0	0	74320	Wdr33	chr18
67158	2.5956450873672	0.38218633129026	0.142311007365075	-0.239875323925185	0	0	0	0.996836841809003	0.999695699219148	0.999198354128076	0	0	0	67158	Sft2d3	chr18
225341	0.385103537612409	2.67337876223394	2.76471972347101	0.0913409612370727	3.38859160181853	3.68321425034946	0	0.00449339317576097	0.00288867892521069	0.97426384998621	1	1	0	225341	Lims2	chr18
73473	6.46648544417186	-0.287509845490125	0.0831614668859837	0.370671312376109	0	0	0	0.997417646925422	0.999605899915591	0.996473949439679	0	0	0	73473	Iws1	chr18
19123	1.12039326742536	-3.93052261668219	-6.64328368685844	-2.71276107017625	-5.52031244055527	-10.9880504684982	-5.24360147898586	0.000245959510191635	1.61425339861473e-06	0.000339799320476594	-1	-1	-1	19123	Proc	chr18
26405	7.81895717893295	-0.0452796212955979	0.211520390998542	0.25680001229414	0	0	0	0.995872897662016	0.977640430534249	0.977855465216156	0	0	0	26405	Map3k2	chr18
13872	4.90577090361215	-0.102373098366648	-0.269496196156576	-0.167123097789927	0	0	0	0.999981509777205	0.999908059681243	0.999974421678271	0	0	0	13872	Ercc3	chr18
30948	5.27841297277687	-1.01459905755572	0.0947031689519848	1.10930222650771	-0.0840544991442578	0	0.660034196932862	0.467496947108696	0.999718078303588	0.263501417657165	0	0	0	30948	Bin1	chr18
71683	-0.0529742696397207	3.31668984082151	4.57855467013217	1.26186482931066	6.21078637650494	8.80042575162826	0.596636861481829	0.000107995984538237	8.54126137327775e-06	0.283658803664296	1	1	0	71683	Gypc	chr18
53603	-1.07901384488868	0.280183871626348	0.895348703669076	0.615164832042728	0	0	0	0.9393686557036	0.591699166757205	0.793407690865463	0	0	0	53603	Tslp	chr18
225348	5.86141612415448	-0.281110815090593	0.0973040064253805	0.378414821515974	0	0	0	0.999835953510301	0.999974496737664	0.999706905788625	0	0	0	225348	Wdr36	chr18
12326	1.91785956395228	5.31896191063837	7.43811007115997	2.1191481605216	10.2664163752385	12.5696162536551	2.08447323620443	2.6467398560842e-06	5.68507700733679e-07	0.0347419013006698	1	1	0	12326	Camk4	chr18
170459	2.85204650622124	0.123595756121093	1.31575843236834	1.19216267624725	0	1.44957011613976	0.897537852025438	0.999060481008247	0.0918249720143681	0.197279662000992	0	0	0	170459	Stard4	chr18
27528	5.68152083965937	1.94832146778344	3.13765912143346	1.18933765365002	3.43937233398837	7.50810499974188	0.70256625616034	0.0041352633010196	2.74543397898601e-05	0.250727655909581	1	1	0	27528	Nrep	chr18
69749	3.99123002388026	-1.92052816528192	-0.831646873158819	1.0888812921231	-5.21494548368632	0	0.545429930340445	0.000351157689044643	0.81050876378687	0.299855566615676	-1	0	0	69749	Epb41l4aos	chr18
13824	5.45345742033995	-0.383921640745768	0.307636264508521	0.691557905254289	0	0	0	0.988499694961551	0.993104458570625	0.909155379496209	0	0	0	13824	Epb41l4a	chr18
633395	-1.03522722625742	-0.0843241154930596	-0.488616276847797	-0.404292161354738	0	0	0	0.982121581534805	0.865827115549509	0.90168622393205	0	0	0	633395	Gm10548	chr18
11789	8.01840558363728	-1.00152573728324	-1.61088870967537	-0.60936297239213	-0.00668349930951678	-2.6472092929499	0	0.497420620100519	0.0141527508421334	0.94746275141336	0	0	0	11789	Apc	chr18
66384	4.28914447510964	0.299176858794306	0.0817025234268076	-0.217474335367498	0	0	0	0.997470593286788	0.999713117009516	0.998957142911352	0	0	0	66384	Srp19	chr18
13476	6.94343058400746	0.318567495502712	0.613180067084207	0.294612571581496	0	0	0	0.999556438213314	0.989750300744912	0.999789190017253	0	0	0	13476	Reep5	chr18
53871	3.70910258006458	-0.0757968605286181	0.614635742505816	0.690432603034434	0	0	0	0.999633691172609	0.958329570285591	0.929051735982859	0	0	0	53871	Pkd2l2	chr18
225358	6.89237943443094	-0.147423858764641	0.688105275924277	0.835529134688918	0	0	0	0.999465973438413	0.941565111877137	0.825973215010741	0	0	0	225358	Fam13b	chr18
75533	1.66241609675609	0.652124159153525	0.728255847454929	0.0761316883014038	0	0	0	0.915304186464787	0.866533558898638	0.998876586783137	0	0	0	75533	Nme5	chr18
271508	-0.78763790904054	-0.700561141437042	-0.618435060607996	0.0821260808290459	0	0	0	0.783313421327859	0.841952014953772	0.993090162910132	0	0	0	271508	Brd8dc	chr18
78656	6.14355047070707	-0.53320513134266	-0.940213019583222	-0.407007888240562	0	0	0	0.998305100804732	0.691289137046857	0.999755805040445	0	0	0	78656	Brd8	chr18
19348	3.39152872666055	3.17111285403557	2.57704463494162	-0.594068219093943	7.89125392922679	6.22384355036191	0	1.8978652090657e-05	0.000105648410348535	0.907434652327807	1	1	0	19348	Kif20a	chr18
52563	5.098025592889	1.18835822300345	0.603660953459171	-0.58469726954428	1.04158236414235	0	0	0.163400305357316	0.973950214008443	0.979212783892195	0	0	0	52563	Cdc23	chr18
14587	0.923898725682585	0.18194610430835	0.19074828619779	0.00880218188944037	0	0	0	0.977100873606573	0.97615325449476	0.999032805784594	0	0	0	14587	Gfra3	chr18
12532	1.43431724353954	3.00830369039057	3.1644527299948	0.156149039604231	6.68455111854555	7.19109456294414	0	6.38737830999407e-05	3.77032514331274e-05	0.987240543559674	1	1	0	12532	Cdc25c	chr18
66306	6.1271255303423	0.0505715102701334	0.244391930903737	0.193820420633603	0	0	0	0.999167182603273	0.994129820078826	0.997103771241164	0	0	0	66306	Fam53c	chr18
277250	6.63321646340183	-0.26213558106989	-0.207244790199107	0.0548907908707825	0	0	0	0.999879446319741	0.999928825728552	0.999993138796355	0	0	0	277250	Kdm3b	chr18
225362	0.390088117421138	2.90050091477126	1.81161290662958	-1.08888800814168	4.82203590604585	2.36319362032164	-0.222075351841837	0.000585909867100576	0.0222325490064003	0.415142758566112	1	0	0	225362	Reep2	chr18
13653	10.721318009587	-0.416779153612291	0.413350344370444	0.830129497982735	0	0	0	0.853707730622639	0.856244391677411	0.629015805353545	0	0	0	13653	Egr1	chr18
225363	8.89407065674359	0.00392953686714392	0.43757474083287	0.433645203965726	0	0	0	0.999993257041259	0.995797820249765	0.997469196449323	0	0	0	225363	Etf1	chr18
15526	8.74795818381669	-0.0373137192934312	-0.104102115474642	-0.0667883961812112	0	0	0	0.999984005894044	0.999948397015208	0.999983438462699	0	0	0	15526	Hspa9	chr18
12385	9.18669117814887	0.42564127654822	0.302363921410681	-0.123277355137539	0	0	0	0.998884178724305	0.999664870670541	0.999969832968833	0	0	0	12385	Ctnna1	chr18
107065	1.64615666038541	2.22748752105656	3.67109626780475	1.44360874674819	3.26155313842245	6.36407731765542	1.01503227653996	0.00542951392737656	9.14847638431145e-05	0.169507838180054	1	1	0	107065	Lrrtm2	chr18
100861752	-2.69397813772227	-1.07163392181396	0.438899603021949	1.51053352483591	-0.107714852863021	0	0.773781761972254	0.465173928394257	0.813047399763833	0.232591604883542	0	0	0	100861752	NA	NA
81500	5.250642727975	-1.17183088249323	-1.58469637416027	-0.412865491667034	-1.22893052688469	-4.22329344544088	0	0.126288971458563	0.00131582592689094	0.999178126638754	0	-1	0	81500	Sil1	chr18
100503380	3.09212863140891	0.229469704983536	0.210683393221868	-0.0187863117616685	0	0	0	0.99916534088816	0.999393219216732	0.999965065927796	0	0	0	100503380	Snhg4	chr18
17184	7.90033474034471	0.358809521452417	0.563536263781467	0.20472674232905	0	0	0	0.995741096949437	0.976274186041366	0.999278024599466	0	0	0	17184	Matr3	chr18
67869	7.03530987301666	0.360303101618705	0.0213407216895929	-0.338962379929112	0	0	0	0.999704937570893	0.999995967570783	0.999859047230846	0	0	0	67869	Paip2	chr18
20522	0.76641961312436	-1.0875059917978	-2.38880266204192	-1.30129667024411	-0.295601189119473	-5.02450433136064	-1.19001675866296	0.387416718254314	0.000448148039426086	0.13338010193204	0	-1	0	20522	Slc23a1	chr18
381148	1.96094827500103	-1.05779759646479	-2.69576046013762	-1.63796286367282	-0.212353020070549	-6.74353599681228	-2.76641006525032	0.418486015003879	5.98207466928731e-05	0.0117216557671459	0	-1	0	381148	Prob1	chr18
71242	2.24673653586789	0.999958599483582	0.489234044691559	-0.510724554792023	0	0	0	0.500087970234852	0.990856326763029	0.986133314401302	0	0	0	71242	Spata24	chr18
76594	4.18218038336764	0.493772045395517	0.276367409643218	-0.217404635752299	0	0	0	0.997364346442073	0.999754634537905	0.99986312009015	0	0	0	76594	Dnajc18	chr18
68545	3.53680169295363	-0.525463502029273	-1.6261690880297	-1.10070558600043	0	-3.31057488826931	-0.555318274597509	0.978020594595549	0.00502782820559986	0.29661475248394	0	-1	0	68545	Ecscr	chr18
73449	-1.42787308201255	-1.22375899432731	-3.20436648854316	-1.98060749421585	-0.484959646735822	-5.19419705397834	-2.56633831715046	0.320665712977852	0.000363749881655065	0.0161085261550329	0	-1	0	73449	Smim33	chr18
72512	5.77705221017773	0.670351027522924	-0.566434554758429	-1.23678558228135	0	0	-1.17679939927965	0.919102163342096	0.964555262861842	0.135854093030177	0	0	0	72512	Sting1	chr18
56550	4.84189834688528	0.296677730309026	0.15438330654896	-0.142294423760067	0	0	0	0.999724777530901	0.999937516371127	0.999954100701261	0	0	0	56550	Ube2d2a	chr18
67393	5.15373314614471	0.871042647170941	-0.676929485401824	-1.54797213257276	0	0	-2.04974713533137	0.669256748974296	0.868233644784151	0.0365242543141644	0	0	0	67393	Cxxc5	chr18
74002	0.976934061752629	5.8165115274688	7.01860762825265	1.20209610078386	18.3981362076109	20.6814995954821	0.635515460428311	2.47981215456303e-08	9.83525062646539e-09	0.271099411678159	1	1	0	74002	Psd2	chr18
100042150	1.21424745921228	3.58954911504701	5.88744143200546	2.29789231695844	5.33154374564821	7.91139004374977	2.03810989102917	0.000308199827124486	1.98324099412706e-05	0.0375635247605038	1	1	0	100042150	Nrg2	chr18
19290	4.01804400647351	-0.0806559415234771	-0.0155971345782717	0.0650588069452054	0	0	0	0.999929835823675	0.999988481380264	0.999957671264583	0	0	0	19290	Pura	chr18
109169	3.63092769623083	-0.2789262781475	-0.427349544250629	-0.148423266103129	0	0	0	0.980112764426451	0.95805097025102	0.993458346435156	0	0	0	109169	Igip	chr18
66060	3.73030810670505	-4.73668285348668	-5.30901259679265	-0.572329743305973	-18.7060682870889	-21.6880068782027	0	2.1073014207153e-08	6.34479111032691e-09	0.994001586523076	-1	-1	0	66060	Cystm1	chr18
67199	5.0876472449493	-0.392540273538503	-0.622311576968216	-0.229771303429713	0	0	0	0.998851176609562	0.987342857755443	0.999840957520292	0	0	0	67199	Pfdn1	chr18
15200	8.07103210540558	-0.789075782292691	0.282958982793049	1.07203476508574	0	0	0.332804912293112	0.8027116481548	0.992997811998876	0.373743065592584	0	0	0	15200	Hbegf	chr18
108857	7.54418441335619	-1.07244089730696	-0.649590276071094	0.422850621235861	-0.405841680557206	0	0	0.34752723754494	0.95823840548132	0.996074564863455	0	0	0	108857	Ankhd1	chr18
108112	3.49226781502177	-0.885575320184856	-0.759405134088755	0.126170186096101	0	0	0	0.706739746041305	0.868695400903433	0.999388331549888	0	0	0	108112	Eif4ebp3	chr18
24068	5.13768733419774	-0.431326732406507	-0.907888215572062	-0.476561483165555	0	0	0	0.998934727412467	0.754607699115415	0.99883675104597	0	0	0	24068	Sra1	chr18
225372	4.27296661885649	-0.284610561809678	0.265151934826997	0.549762496636674	0	0	0	0.999042151456176	0.999151890768433	0.990065929926134	0	0	0	225372	Apbb3	chr18
67843	5.66005272010074	0.0952766437120456	-0.160768602581553	-0.256045246293598	0	0	0	0.999957624350586	0.999917986749549	0.999858298746453	0	0	0	67843	Slc35a4	chr18
240216	-0.362300586342867	-4.46628184112151	-3.00075703215853	1.46552480896297	-9.00157999853023	-5.05921148005448	1.60544733867788	7.16686000770583e-06	0.000430831856340962	0.0727358965676164	-1	-1	0	240216	E230025N22Rik	chr18
12475	7.33913869416173	-6.2877418576325	-4.39179586994532	1.89594598768719	-14.9945272379093	-9.78514929701053	2.82563653584783	1.328460441994e-07	3.75926628738213e-06	0.0106823324232736	-1	-1	0	12475	Cd14	chr18
